# lat lon Nways
28.8 -105.4 12
28.8 -105.2 3
28.8 -105 0
28.8 -104.8 14
28.8 -104.6 21
28.8 -104.4 3
28.8 -104.2 0
28.8 -104 0
28.8 -103.8 0
28.8 -103.6 26
28.8 -103.4 26
28.8 -103.2 17
28.8 -103 50
28.8 -102.8 13
28.8 -102.6 3
28.8 -102.4 1
28.8 -102.2 0
28.8 -102 0
28.8 -101.8 0
28.8 -101.6 0
28.8 -101.4 0
28.8 -101.2 0
28.8 -101 2
28.8 -100.8 1
28.8 -100.6 974
28.8 -100.4 931
28.8 -100.2 377
28.8 -100 290
28.8 -99.8 370
28.8 -99.6 353
28.8 -99.4 327
28.8 -99.2 750
28.8 -99 597
28.8 -98.8 414
28.8 -98.6 327
28.8 -98.4 373
28.8 -98.2 383
28.8 -98 440
28.8 -97.8 846
28.8 -97.6 316
28.8 -97.4 223
28.8 -97.2 577
28.8 -97 2313
28.8 -96.8 617
28.8 -96.6 672
28.8 -96.4 438
28.8 -96.2 740
28.8 -96 499
28.8 -95.8 293
28.8 -95.6 356
28.8 -95.4 26
28.8 -95.2 0
28.8 -95 0
28.8 -94.8 0
28.8 -94.6 0
28.8 -94.4 0
28.8 -94.2 0
28.8 -94 0
28.8 -93.8 0
28.8 -93.6 0
28.8 -93.4 0
28.8 -93.2 0
28.8 -93 0
28.8 -92.8 0
28.8 -92.6 0
28.8 -92.4 0
28.8 -92.2 0
28.8 -92 0
28.8 -91.8 0
28.8 -91.6 0
28.8 -91.4 0
28.8 -91.2 0
28.8 -91 0
28.8 -90.8 0
28.8 -90.6 0
28.8 -90.4 0
28.8 -90.2 0
28.8 -90 0
28.8 -89.8 0
28.8 -89.6 0
28.8 -89.4 0
28.8 -89.2 0
28.8 -89 0
28.8 -88.8 0
28.8 -88.6 0
28.8 -88.4 0
28.8 -88.2 0
28.8 -88 0
28.8 -87.8 0
28.8 -87.6 0
28.8 -87.4 0
28.8 -87.2 0
28.8 -87 0
28.8 -86.8 0
28.8 -86.6 0
28.8 -86.4 0
28.8 -86.2 0
28.8 -86 0
28.8 -85.8 0
28.8 -85.6 0
28.8 -85.4 0
28.8 -85.2 0
28.8 -85 0
28.8 -84.8 0
28.8 -84.6 0
28.8 -84.4 0
28.8 -84.2 0
28.8 -84 0
28.8 -83.8 0
28.8 -83.6 0
28.8 -83.4 0
28.8 -83.2 0
28.8 -83 0
28.8 -82.8 0
28.8 -82.6 2590
28.8 -82.4 2444
28.8 -82.2 1312
28.8 -82 5221
28.8 -81.8 3969
28.8 -81.6 3776
28.8 -81.4 5013
28.8 -81.2 3717
28.8 -81 303
28.8 -80.8 555
28.8 -80.6 4
28.8 -80.4 0
28.8 -80.2 0
28.8 -80 0
28.8 -79.8 0
28.8 -79.6 0
28.8 -79.4 0
28.8 -79.2 0
28.8 -79 0
28.8 -78.8 0
28.8 -78.6 0
28.8 -78.4 0
28.8 -78.2 0
28.8 -78 0
28.8 -77.8 0
28.8 -77.6 0
28.8 -77.4 0
28.8 -77.2 0
28.8 -77 0
28.8 -76.8 0
28.8 -76.6 0
28.8 -76.4 0
28.8 -76.2 0
28.8 -76 0
28.8 -75.8 0
28.8 -75.6 0
28.8 -75.4 0
28.8 -75.2 0
28.8 -75 0
28.8 -74.8 0
28.8 -74.6 0
28.8 -74.4 0
28.8 -74.2 0
28.8 -74 0
28.8 -73.8 0
28.8 -73.6 0
28.8 -73.4 0
28.8 -73.2 0
28.8 -73 0
28.8 -72.8 0
28.8 -72.6 0
28.8 -72.4 0
28.8 -72.2 0
28.8 -72 0
28.8 -71.8 0
28.8 -71.6 0
28.8 -71.4 0
28.8 -71.2 0
28.8 -71 0
28.8 -70.8 0
28.8 -70.6 0
28.8 -70.4 0
28.8 -70.2 0
28.8 -70 0
28.8 -69.8 0
28.8 -69.6 0
28.8 -69.4 0
28.8 -69.2 0
28.8 -69 0
28.8 -68.8 0
28.8 -68.6 0
28.8 -68.4 0
28.8 -68.2 0
28.8 -68 0
28.8 -67.8 0
28.8 -67.6 0
28.8 -67.4 0
28.8 -67.2 0
28.8 -67 0
28.8 -66.8 0
28.8 -66.6 0
28.8 -66.4 0
28.8 -66.2 0
29 -125 0
29 -124.8 0
29 -124.6 0
29 -124.4 0
29 -124.2 0
29 -124 0
29 -123.8 0
29 -123.6 0
29 -123.4 0
29 -123.2 0
29 -123 0
29 -122.8 0
29 -122.6 0
29 -122.4 0
29 -122.2 0
29 -122 0
29 -121.8 0
29 -121.6 0
29 -121.4 0
29 -121.2 0
29 -121 0
29 -120.8 0
29 -120.6 0
29 -120.4 0
29 -120.2 0
29 -120 0
29 -119.8 0
29 -119.6 0
29 -119.4 0
29 -119.2 0
29 -119 0
29 -118.8 0
29 -118.6 0
29 -118.4 13
29 -118.2 12
29 -118 0
29 -117.8 0
29 -117.6 0
29 -117.4 0
29 -117.2 0
29 -117 0
29 -116.8 0
29 -116.6 0
29 -116.4 0
29 -116.2 0
29 -116 0
29 -115.8 0
29 -115.6 0
29 -115.4 0
29 -115.2 0
29 -115 0
29 -114.8 0
29 -114.6 11
29 -114.4 3
29 -114.2 15
29 -114 3
29 -113.8 3
29 -113.6 33
29 -113.4 0
29 -113.2 0
29 -113 0
29 -112.8 0
29 -112.6 0
29 -112.4 1
29 -112.2 51
29 -112 22
29 -111.8 10
29 -111.6 5
29 -111.4 31
29 -111.2 76
29 -111 5512
29 -110.8 29
29 -110.6 1
29 -110.4 1
29 -110.2 72
29 -110 57
29 -109.8 3
29 -109.6 5
29 -109.4 79
29 -109.2 275
29 -109 3
29 -108.8 0
29 -108.6 0
29 -108.4 0
29 -108.2 6
29 -108 0
29 -107.8 164
29 -107.6 95
29 -107.4 209
29 -107.2 9
29 -107 8
29 -106.8 57
29 -106.6 57
29 -106.4 94
29 -106.2 175
29 -106 2
29 -105.8 9
29 -105.6 11
29 -105.4 14
29 -105.2 56
29 -105 11
29 -104.8 2
29 -104.6 19
29 -104.4 3
29 -104.2 0
29 -104 6
29 -103.8 21
29 -103.6 13
29 -103.4 15
29 -103.2 18
29 -103 3
29 -102.8 1
29 -102.6 0
29 -102.4 0
29 -102.2 0
29 -102 0
29 -101.8 0
29 -101.6 0
29 -101.4 0
29 -101.2 0
29 -101 60
29 -100.8 39
29 -100.6 376
29 -100.4 147
29 -100.2 289
29 -100 247
29 -99.8 533
29 -99.6 450
29 -99.4 351
29 -99.2 482
29 -99 670
29 -98.8 461
29 -98.6 828
29 -98.4 762
29 -98.2 198
29 -98 639
29 -97.8 439
29 -97.6 648
29 -97.4 936
29 -97.2 973
29 -97 487
29 -96.8 457
29 -96.6 994
29 -96.4 496
29 -96.2 560
29 -96 1338
29 -95.8 955
29 -95.6 1279
29 -95.4 2918
29 -95.2 317
29 -95 0
29 -94.8 0
29 -94.6 0
29 -94.4 0
29 -94.2 0
29 -94 0
29 -93.8 0
29 -93.6 0
29 -93.4 0
29 -93.2 0
29 -93 0
29 -92.8 0
29 -92.6 0
29 -92.4 0
29 -92.2 0
29 -92 0
29 -91.8 0
29 -91.6 0
29 -91.4 0
29 -91.2 0
29 -91 0
29 -90.8 0
29 -90.6 0
29 -90.4 0
29 -90.2 0
29 -90 0
29 -89.8 0
29 -89.6 0
29 -89.4 0
29 -89.2 0
29 -89 0
29 -88.8 0
29 -88.6 0
29 -88.4 0
29 -88.2 0
29 -88 0
29 -87.8 0
29 -87.6 0
29 -87.4 0
29 -87.2 0
29 -87 0
29 -86.8 0
29 -86.6 0
29 -86.4 0
29 -86.2 0
29 -86 0
29 -85.8 0
29 -85.6 0
29 -85.4 0
29 -85.2 0
29 -85 0
29 -84.8 0
29 -84.6 0
29 -84.4 0
29 -84.2 0
29 -84 0
29 -83.8 0
29 -83.6 0
29 -83.4 0
29 -83.2 0
29 -83 0
29 -82.8 97
29 -82.6 1706
29 -82.4 3139
29 -82.2 3176
29 -82 8130
29 -81.8 1151
29 -81.6 1038
29 -81.4 2469
29 -81.2 3414
29 -81 2560
29 -80.8 540
29 -80.6 0
29 -80.4 0
29 -80.2 0
29 -80 0
29 -79.8 0
29 -79.6 0
29 -79.4 0
29 -79.2 0
29 -79 0
29 -78.8 0
29 -78.6 0
29 -78.4 0
29 -78.2 0
29 -78 0
29 -77.8 0
29 -77.6 0
29 -77.4 0
29 -77.2 0
29 -77 0
29 -76.8 0
29 -76.6 0
29 -76.4 0
29 -76.2 0
29 -76 0
29 -75.8 0
29 -75.6 0
29 -75.4 0
29 -75.2 0
29 -75 0
29 -74.8 0
29 -74.6 0
29 -74.4 0
29 -74.2 0
29 -74 0
29 -73.8 0
29 -73.6 0
29 -73.4 0
29 -73.2 0
29 -73 0
29 -72.8 0
29 -72.6 0
29 -72.4 0
29 -72.2 0
29 -72 0
29 -71.8 0
29 -71.6 0
29 -71.4 0
29 -71.2 0
29 -71 0
29 -70.8 0
29 -70.6 0
29 -70.4 0
29 -70.2 0
29 -70 0
29 -69.8 0
29 -69.6 0
29 -69.4 0
29 -69.2 0
29 -69 0
29 -68.8 0
29 -68.6 0
29 -68.4 0
29 -68.2 0
29 -68 0
29 -67.8 0
29 -67.6 0
29 -67.4 0
29 -67.2 0
29 -67 0
29 -66.8 0
29 -66.6 0
29 -66.4 0
29 -66.2 0
29.2 -125 0
29.2 -124.8 0
29.2 -124.6 0
29.2 -124.4 0
29.2 -124.2 0
29.2 -124 0
29.2 -123.8 0
29.2 -123.6 0
29.2 -123.4 0
29.2 -123.2 0
29.2 -123 0
29.2 -122.8 0
29.2 -122.6 0
29.2 -122.4 0
29.2 -122.2 0
29.2 -122 0
29.2 -121.8 0
29.2 -121.6 0
29.2 -121.4 0
29.2 -121.2 0
29.2 -121 0
29.2 -120.8 0
29.2 -120.6 0
29.2 -120.4 0
29.2 -120.2 0
29.2 -120 0
29.2 -119.8 0
29.2 -119.6 0
29.2 -119.4 0
29.2 -119.2 0
29.2 -119 0
29.2 -118.8 0
29.2 -118.6 0
29.2 -118.4 8
29.2 -118.2 2
29.2 -118 0
29.2 -117.8 0
29.2 -117.6 0
29.2 -117.4 0
29.2 -117.2 0
29.2 -117 0
29.2 -116.8 0
29.2 -116.6 0
29.2 -116.4 0
29.2 -116.2 0
29.2 -116 0
29.2 -115.8 0
29.2 -115.6 0
29.2 -115.4 0
29.2 -115.2 0
29.2 -115 0
29.2 -114.8 0
29.2 -114.6 2
29.2 -114.4 1
29.2 -114.2 5
29.2 -114 2
29.2 -113.8 0
29.2 -113.6 0
29.2 -113.4 0
29.2 -113.2 0
29.2 -113 0
29.2 -112.8 0
29.2 -112.6 0
29.2 -112.4 9
29.2 -112.2 30
29.2 -112 64
29.2 -111.8 13
29.2 -111.6 1
29.2 -111.4 0
29.2 -111.2 2
29.2 -111 4385
29.2 -110.8 685
29.2 -110.6 98
29.2 -110.4 1
29.2 -110.2 43
29.2 -110 115
29.2 -109.8 208
29.2 -109.6 22
29.2 -109.4 8
29.2 -109.2 3
29.2 -109 0
29.2 -108.8 1
29.2 -108.6 4
29.2 -108.4 8
29.2 -108.2 277
29.2 -108 153
29.2 -107.8 127
29.2 -107.6 92
29.2 -107.4 492
29.2 -107.2 103
29.2 -107 219
29.2 -106.8 68
29.2 -106.6 48
29.2 -106.4 79
29.2 -106.2 37
29.2 -106 6
29.2 -105.8 1
29.2 -105.6 6
29.2 -105.4 45
29.2 -105.2 39
29.2 -105 7
29.2 -104.8 1
29.2 -104.6 14
29.2 -104.4 33
29.2 -104.2 6
29.2 -104 52
29.2 -103.8 111
29.2 -103.6 69
29.2 -103.4 49
29.2 -103.2 40
29.2 -103 57
29.2 -102.8 1
29.2 -102.6 0
29.2 -102.4 0
29.2 -102.2 0
29.2 -102 0
29.2 -101.8 1
29.2 -101.6 2
29.2 -101.4 15
29.2 -101.2 1
29.2 -101 226
29.2 -100.8 193
29.2 -100.6 316
29.2 -100.4 389
29.2 -100.2 282
29.2 -100 359
29.2 -99.8 1295
29.2 -99.6 360
29.2 -99.4 277
29.2 -99.2 618
29.2 -99 929
29.2 -98.8 1294
29.2 -98.6 1958
29.2 -98.4 1693
29.2 -98.2 1123
29.2 -98 480
29.2 -97.8 474
29.2 -97.6 484
29.2 -97.4 420
29.2 -97.2 1246
29.2 -97 565
29.2 -96.8 443
29.2 -96.6 306
29.2 -96.4 1224
29.2 -96.2 2028
29.2 -96 1454
29.2 -95.8 577
29.2 -95.6 1027
29.2 -95.4 1414
29.2 -95.2 564
29.2 -95 825
29.2 -94.8 2391
29.2 -94.6 0
29.2 -94.4 0
29.2 -94.2 0
29.2 -94 0
29.2 -93.8 0
29.2 -93.6 0
29.2 -93.4 0
29.2 -93.2 0
29.2 -93 0
29.2 -92.8 0
29.2 -92.6 0
29.2 -92.4 0
29.2 -92.2 0
29.2 -92 0
29.2 -91.8 0
29.2 -91.6 0
29.2 -91.4 0
29.2 -91.2 0
29.2 -91 0
29.2 -90.8 0
29.2 -90.6 27
29.2 -90.4 0
29.2 -90.2 88
29.2 -90 277
29.2 -89.8 0
29.2 -89.6 0
29.2 -89.4 167
29.2 -89.2 3
29.2 -89 0
29.2 -88.8 0
29.2 -88.6 0
29.2 -88.4 0
29.2 -88.2 0
29.2 -88 0
29.2 -87.8 0
29.2 -87.6 0
29.2 -87.4 0
29.2 -87.2 0
29.2 -87 0
29.2 -86.8 0
29.2 -86.6 0
29.2 -86.4 0
29.2 -86.2 0
29.2 -86 0
29.2 -85.8 0
29.2 -85.6 0
29.2 -85.4 0
29.2 -85.2 0
29.2 -85 0
29.2 -84.8 0
29.2 -84.6 0
29.2 -84.4 0
29.2 -84.2 0
29.2 -84 0
29.2 -83.8 0
29.2 -83.6 0
29.2 -83.4 0
29.2 -83.2 0
29.2 -83 382
29.2 -82.8 268
29.2 -82.6 684
29.2 -82.4 1225
29.2 -82.2 4376
29.2 -82 2841
29.2 -81.8 774
29.2 -81.6 433
29.2 -81.4 828
29.2 -81.2 996
29.2 -81 7029
29.2 -80.8 0
29.2 -80.6 0
29.2 -80.4 0
29.2 -80.2 0
29.2 -80 0
29.2 -79.8 0
29.2 -79.6 0
29.2 -79.4 0
29.2 -79.2 0
29.2 -79 0
29.2 -78.8 0
29.2 -78.6 0
29.2 -78.4 0
29.2 -78.2 0
29.2 -78 0
29.2 -77.8 0
29.2 -77.6 0
29.2 -77.4 0
29.2 -77.2 0
29.2 -77 0
29.2 -76.8 0
29.2 -76.6 0
29.2 -76.4 0
29.2 -76.2 0
29.2 -76 0
29.2 -75.8 0
29.2 -75.6 0
29.2 -75.4 0
29.2 -75.2 0
29.2 -75 0
29.2 -74.8 0
29.2 -74.6 0
29.2 -74.4 0
29.2 -74.2 0
29.2 -74 0
29.2 -73.8 0
29.2 -73.6 0
29.2 -73.4 0
29.2 -73.2 0
29.2 -73 0
29.2 -72.8 0
29.2 -72.6 0
29.2 -72.4 0
29.2 -72.2 0
29.2 -72 0
29.2 -71.8 0
29.2 -71.6 0
29.2 -71.4 0
29.2 -71.2 0
29.2 -71 0
29.2 -70.8 0
29.2 -70.6 0
29.2 -70.4 0
29.2 -70.2 0
29.2 -70 0
29.2 -69.8 0
29.2 -69.6 0
29.2 -69.4 0
29.2 -69.2 0
29.2 -69 0
29.2 -68.8 0
29.2 -68.6 0
29.2 -68.4 0
29.2 -68.2 0
29.2 -68 0
29.2 -67.8 0
29.2 -67.6 0
29.2 -67.4 0
29.2 -67.2 0
29.2 -67 0
29.2 -66.8 0
29.2 -66.6 0
29.2 -66.4 0
29.2 -66.2 0
29.4 -125 0
29.4 -124.8 0
29.4 -124.6 0
29.4 -124.4 0
29.4 -124.2 0
29.4 -124 0
29.4 -123.8 0
29.4 -123.6 0
29.4 -123.4 0
29.4 -123.2 0
29.4 -123 0
29.4 -122.8 0
29.4 -122.6 0
29.4 -122.4 0
29.4 -122.2 0
29.4 -122 0
29.4 -121.8 0
29.4 -121.6 0
29.4 -121.4 0
29.4 -121.2 0
29.4 -121 0
29.4 -120.8 0
29.4 -120.6 0
29.4 -120.4 0
29.4 -120.2 0
29.4 -120 0
29.4 -119.8 0
29.4 -119.6 0
29.4 -119.4 0
29.4 -119.2 0
29.4 -119 0
29.4 -118.8 0
29.4 -118.6 0
29.4 -118.4 0
29.4 -118.2 0
29.4 -118 0
29.4 -117.8 0
29.4 -117.6 0
29.4 -117.4 0
29.4 -117.2 0
29.4 -117 0
29.4 -116.8 0
29.4 -116.6 0
29.4 -116.4 0
29.4 -116.2 0
29.4 -116 0
29.4 -115.8 0
29.4 -115.6 0
29.4 -115.4 0
29.4 -115.2 0
29.4 -115 0
29.4 -114.8 0
29.4 -114.6 0
29.4 -114.4 5
29.4 -114.2 6
29.4 -114 0
29.4 -113.8 0
29.4 -113.6 0
29.4 -113.4 0
29.4 -113.2 0
29.4 -113 0
29.4 -112.8 0
29.4 -112.6 0
29.4 -112.4 6
29.4 -112.2 21
29.4 -112 72
29.4 -111.8 13
29.4 -111.6 1
29.4 -111.4 9
29.4 -111.2 3
29.4 -111 85
29.4 -110.8 143
29.4 -110.6 20
29.4 -110.4 434
29.4 -110.2 25
29.4 -110 0
29.4 -109.8 4
29.4 -109.6 12
29.4 -109.4 6
29.4 -109.2 0
29.4 -109 0
29.4 -108.8 9
29.4 -108.6 2
29.4 -108.4 0
29.4 -108.2 16
29.4 -108 216
29.4 -107.8 155
29.4 -107.6 1
29.4 -107.4 140
29.4 -107.2 5
29.4 -107 18
29.4 -106.8 26
29.4 -106.6 29
29.4 -106.4 118
29.4 -106.2 21
29.4 -106 18
29.4 -105.8 7
29.4 -105.6 7
29.4 -105.4 8
29.4 -105.2 34
29.4 -105 135
29.4 -104.8 32
29.4 -104.6 0
29.4 -104.4 12
29.4 -104.2 44
29.4 -104 67
29.4 -103.8 122
29.4 -103.6 573
29.4 -103.4 160
29.4 -103.2 94
29.4 -103 18
29.4 -102.8 39
29.4 -102.6 0
29.4 -102.4 0
29.4 -102.2 0
29.4 -102 2
29.4 -101.8 3
29.4 -101.6 0
29.4 -101.4 0
29.4 -101.2 16
29.4 -101 3007
29.4 -100.8 1060
29.4 -100.6 248
29.4 -100.4 446
29.4 -100.2 214
29.4 -100 247
29.4 -99.8 198
29.4 -99.6 322
29.4 -99.4 425
29.4 -99.2 807
29.4 -99 689
29.4 -98.8 4040
29.4 -98.6 13256
29.4 -98.4 10452
29.4 -98.2 1044
29.4 -98 562
29.4 -97.8 800
29.4 -97.6 457
29.4 -97.4 472
29.4 -97.2 1414
29.4 -97 1191
29.4 -96.8 562
29.4 -96.6 629
29.4 -96.4 833
29.4 -96.2 1431
29.4 -96 1684
29.4 -95.8 1349
29.4 -95.6 1214
29.4 -95.4 1514
29.4 -95.2 3564
29.4 -95 4815
29.4 -94.8 868
29.4 -94.6 474
29.4 -94.4 0
29.4 -94.2 0
29.4 -94 0
29.4 -93.8 0
29.4 -93.6 0
29.4 -93.4 0
29.4 -93.2 0
29.4 -93 0
29.4 -92.8 0
29.4 -92.6 0
29.4 -92.4 0
29.4 -92.2 0
29.4 -92 0
29.4 -91.8 0
29.4 -91.6 0
29.4 -91.4 0
29.4 -91.2 0
29.4 -91 0
29.4 -90.8 178
29.4 -90.6 357
29.4 -90.4 327
29.4 -90.2 385
29.4 -90 0
29.4 -89.8 54
29.4 -89.6 650
29.4 -89.4 293
29.4 -89.2 0
29.4 -89 0
29.4 -88.8 0
29.4 -88.6 0
29.4 -88.4 0
29.4 -88.2 0
29.4 -88 0
29.4 -87.8 0
29.4 -87.6 0
29.4 -87.4 0
29.4 -87.2 0
29.4 -87 0
29.4 -86.8 0
29.4 -86.6 0
29.4 -86.4 0
29.4 -86.2 0
29.4 -86 0
29.4 -85.8 0
29.4 -85.6 0
29.4 -85.4 0
29.4 -85.2 0
29.4 -85 0
29.4 -84.8 0
29.4 -84.6 0
29.4 -84.4 0
29.4 -84.2 0
29.4 -84 0
29.4 -83.8 0
29.4 -83.6 0
29.4 -83.4 8
29.4 -83.2 331
29.4 -83 545
29.4 -82.8 856
29.4 -82.6 1276
29.4 -82.4 927
29.4 -82.2 1141
29.4 -82 1364
29.4 -81.8 748
29.4 -81.6 1228
29.4 -81.4 453
29.4 -81.2 2258
29.4 -81 416
29.4 -80.8 0
29.4 -80.6 0
29.4 -80.4 0
29.4 -80.2 0
29.4 -80 0
29.4 -79.8 0
29.4 -79.6 0
29.4 -79.4 0
29.4 -79.2 0
29.4 -79 0
29.4 -78.8 0
29.4 -78.6 0
29.4 -78.4 0
29.4 -78.2 0
29.4 -78 0
29.4 -77.8 0
29.4 -77.6 0
29.4 -77.4 0
29.4 -77.2 0
29.4 -77 0
29.4 -76.8 0
29.4 -76.6 0
29.4 -76.4 0
29.4 -76.2 0
29.4 -76 0
29.4 -75.8 0
29.4 -75.6 0
29.4 -75.4 0
29.4 -75.2 0
29.4 -75 0
29.4 -74.8 0
29.4 -74.6 0
29.4 -74.4 0
29.4 -74.2 0
29.4 -74 0
29.4 -73.8 0
29.4 -73.6 0
29.4 -73.4 0
29.4 -73.2 0
29.4 -73 0
29.4 -72.8 0
29.4 -72.6 0
29.4 -72.4 0
29.4 -72.2 0
29.4 -72 0
29.4 -71.8 0
29.4 -71.6 0
29.4 -71.4 0
29.4 -71.2 0
29.4 -71 0
29.4 -70.8 0
29.4 -70.6 0
29.4 -70.4 0
29.4 -70.2 0
29.4 -70 0
29.4 -69.8 0
29.4 -69.6 0
29.4 -69.4 0
29.4 -69.2 0
29.4 -69 0
29.4 -68.8 0
29.4 -68.6 0
29.4 -68.4 0
29.4 -68.2 0
29.4 -68 0
29.4 -67.8 0
29.4 -67.6 0
29.4 -67.4 0
29.4 -67.2 0
29.4 -67 0
29.4 -66.8 0
29.4 -66.6 0
29.4 -66.4 0
29.4 -66.2 0
29.6 -125 0
29.6 -124.8 0
29.6 -124.6 0
29.6 -124.4 0
29.6 -124.2 0
29.6 -124 0
29.6 -123.8 0
29.6 -123.6 0
29.6 -123.4 0
29.6 -123.2 0
29.6 -123 0
29.6 -122.8 0
29.6 -122.6 0
29.6 -122.4 0
29.6 -122.2 0
29.6 -122 0
29.6 -121.8 0
29.6 -121.6 0
29.6 -121.4 0
29.6 -121.2 0
29.6 -121 0
29.6 -120.8 0
29.6 -120.6 0
29.6 -120.4 0
29.6 -120.2 0
29.6 -120 0
29.6 -119.8 0
29.6 -119.6 0
29.6 -119.4 0
29.6 -119.2 0
29.6 -119 0
29.6 -118.8 0
29.6 -118.6 0
29.6 -118.4 0
29.6 -118.2 0
29.6 -118 0
29.6 -117.8 0
29.6 -117.6 0
29.6 -117.4 0
29.6 -117.2 0
29.6 -117 0
29.6 -116.8 0
29.6 -116.6 0
29.6 -116.4 0
29.6 -116.2 0
29.6 -116 0
29.6 -115.8 0
29.6 -115.6 6
29.6 -115.4 1
29.6 -115.2 2
29.6 -115 0
29.6 -114.8 0
29.6 -114.6 2
29.6 -114.4 2
29.6 -114.2 5
29.6 -114 0
29.6 -113.8 0
29.6 -113.6 0
29.6 -113.4 0
29.6 -113.2 0
29.6 -113 0
29.6 -112.8 0
29.6 -112.6 0
29.6 -112.4 18
29.6 -112.2 6
29.6 -112 23
29.6 -111.8 16
29.6 -111.6 1
29.6 -111.4 0
29.6 -111.2 0
29.6 -111 105
29.6 -110.8 3
29.6 -110.6 25
29.6 -110.4 5
29.6 -110.2 134
29.6 -110 8
29.6 -109.8 1
29.6 -109.6 74
29.6 -109.4 53
29.6 -109.2 0
29.6 -109 30
29.6 -108.8 3
29.6 -108.6 0
29.6 -108.4 4
29.6 -108.2 119
29.6 -108 0
29.6 -107.8 457
29.6 -107.6 0
29.6 -107.4 1
29.6 -107.2 1
29.6 -107 2
29.6 -106.8 0
29.6 -106.6 1
29.6 -106.4 74
29.6 -106.2 9
29.6 -106 19
29.6 -105.8 2
29.6 -105.6 4
29.6 -105.4 18
29.6 -105.2 22
29.6 -105 39
29.6 -104.8 23
29.6 -104.6 27
29.6 -104.4 628
29.6 -104.2 116
29.6 -104 64
29.6 -103.8 138
29.6 -103.6 345
29.6 -103.4 506
29.6 -103.2 74
29.6 -103 75
29.6 -102.8 30
29.6 -102.6 1
29.6 -102.4 0
29.6 -102.2 0
29.6 -102 0
29.6 -101.8 0
29.6 -101.6 0
29.6 -101.4 20
29.6 -101.2 225
29.6 -101 277
29.6 -100.8 127
29.6 -100.6 185
29.6 -100.4 182
29.6 -100.2 121
29.6 -100 459
29.6 -99.8 516
29.6 -99.6 419
29.6 -99.4 335
29.6 -99.2 396
29.6 -99 1708
29.6 -98.8 2195
29.6 -98.6 16920
29.6 -98.4 12700
29.6 -98.2 4192
29.6 -98 3493
29.6 -97.8 929
29.6 -97.6 1151
29.6 -97.4 900
29.6 -97.2 1097
29.6 -97 1243
29.6 -96.8 878
29.6 -96.6 957
29.6 -96.4 924
29.6 -96.2 607
29.6 -96 1622
29.6 -95.8 6439
29.6 -95.6 22154
29.6 -95.4 18093
29.6 -95.2 19141
29.6 -95 5650
29.6 -94.8 190
29.6 -94.6 358
29.6 -94.4 391
29.6 -94.2 50
29.6 -94 29
29.6 -93.8 2
29.6 -93.6 0
29.6 -93.4 0
29.6 -93.2 0
29.6 -93 2
29.6 -92.8 1
29.6 -92.6 16
29.6 -92.4 56
29.6 -92.2 0
29.6 -92 0
29.6 -91.8 0
29.6 -91.6 150
29.6 -91.4 294
29.6 -91.2 891
29.6 -91 282
29.6 -90.8 1938
29.6 -90.6 1246
29.6 -90.4 710
29.6 -90.2 97
29.6 -90 228
29.6 -89.8 312
29.6 -89.6 1
29.6 -89.4 0
29.6 -89.2 0
29.6 -89 0
29.6 -88.8 0
29.6 -88.6 0
29.6 -88.4 0
29.6 -88.2 0
29.6 -88 0
29.6 -87.8 0
29.6 -87.6 0
29.6 -87.4 0
29.6 -87.2 0
29.6 -87 0
29.6 -86.8 0
29.6 -86.6 0
29.6 -86.4 0
29.6 -86.2 0
29.6 -86 0
29.6 -85.8 0
29.6 -85.6 0
29.6 -85.4 126
29.6 -85.2 81
29.6 -85 141
29.6 -84.8 152
29.6 -84.6 0
29.6 -84.4 0
29.6 -84.2 0
29.6 -84 0
29.6 -83.8 0
29.6 -83.6 0
29.6 -83.4 363
29.6 -83.2 545
29.6 -83 1432
29.6 -82.8 762
29.6 -82.6 1041
29.6 -82.4 11022
29.6 -82.2 1501
29.6 -82 1538
29.6 -81.8 1634
29.6 -81.6 2122
29.6 -81.4 502
29.6 -81.2 2662
29.6 -81 0
29.6 -80.8 0
29.6 -80.6 0
29.6 -80.4 0
29.6 -80.2 0
29.6 -80 0
29.6 -79.8 0
29.6 -79.6 0
29.6 -79.4 0
29.6 -79.2 0
29.6 -79 0
29.6 -78.8 0
29.6 -78.6 0
29.6 -78.4 0
29.6 -78.2 0
29.6 -78 0
29.6 -77.8 0
29.6 -77.6 0
29.6 -77.4 0
29.6 -77.2 0
29.6 -77 0
29.6 -76.8 0
29.6 -76.6 0
29.6 -76.4 0
29.6 -76.2 0
29.6 -76 0
29.6 -75.8 0
29.6 -75.6 0
29.6 -75.4 0
29.6 -75.2 0
29.6 -75 0
29.6 -74.8 0
29.6 -74.6 0
29.6 -74.4 0
29.6 -74.2 0
29.6 -74 0
29.6 -73.8 0
29.6 -73.6 0
29.6 -73.4 0
29.6 -73.2 0
29.6 -73 0
29.6 -72.8 0
29.6 -72.6 0
29.6 -72.4 0
29.6 -72.2 0
29.6 -72 0
29.6 -71.8 0
29.6 -71.6 0
29.6 -71.4 0
29.6 -71.2 0
29.6 -71 0
29.6 -70.8 0
29.6 -70.6 0
29.6 -70.4 0
29.6 -70.2 0
29.6 -70 0
29.6 -69.8 0
29.6 -69.6 0
29.6 -69.4 0
29.6 -69.2 0
29.6 -69 0
29.6 -68.8 0
29.6 -68.6 0
29.6 -68.4 0
29.6 -68.2 0
